"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1743,"2020-12-13 17:02:15.6070","2020-12-13 17:31:18.7660",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42209,"Customer",1977,2
4697,"2020-12-13 17:04:07.2670","2020-12-13 18:22:25.1450",3184,"Paulus Hook",40.7141454,-74.0335519,3194,"McGinley Square",40.7253399253558,-74.06762212514877,42370,"Customer",1969,0
428,"2020-12-13 17:04:28.4700","2020-12-13 17:11:37.3310",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,26913,"Subscriber",1989,1
4894,"2020-12-13 17:04:33.4700","2020-12-13 18:26:07.8760",3192,"Liberty Light Rail",40.7112423,-74.0557013,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,47255,"Subscriber",1967,1
4636,"2020-12-13 17:04:48.7790","2020-12-13 18:22:05.4380",3184,"Paulus Hook",40.7141454,-74.0335519,3194,"McGinley Square",40.7253399253558,-74.06762212514877,42527,"Customer",1969,0
2194,"2020-12-13 17:05:33.0190","2020-12-13 17:42:07.5240",3202,"Newport PATH",40.7272235,-74.0337589,3213,"Van Vorst Park",40.71848892,-74.047726625,44392,"Subscriber",1980,2
1525,"2020-12-13 17:06:51.6720","2020-12-13 17:32:17.5930",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3199,"Newport Pkwy",40.7287448,-74.0321082,40207,"Subscriber",1959,1
564,"2020-12-13 17:06:57.3500","2020-12-13 17:16:22.0880",3483,"Montgomery St",40.71942,-74.05099,3192,"Liberty Light Rail",40.7112423,-74.0557013,39442,"Subscriber",1958,1
461,"2020-12-13 17:07:21.6490","2020-12-13 17:15:03.0240",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,25492,"Subscriber",1994,1
186,"2020-12-13 17:07:50.2170","2020-12-13 17:10:56.3930",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,43235,"Subscriber",1960,1
397,"2020-12-13 17:11:58.2550","2020-12-13 17:18:35.7480",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,27453,"Subscriber",1981,1
1846,"2020-12-13 17:15:45.1410","2020-12-13 17:46:31.8980",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42528,"Subscriber",1973,0
405,"2020-12-13 17:18:33.0920","2020-12-13 17:25:18.5900",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,42151,"Subscriber",1984,2
1090,"2020-12-13 17:20:08.9500","2020-12-13 17:38:19.2090",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3199,"Newport Pkwy",40.7287448,-74.0321082,46537,"Subscriber",1988,2
172,"2020-12-13 17:21:45.6510","2020-12-13 17:24:37.8630",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,42601,"Subscriber",1985,1
862,"2020-12-13 17:24:28.9430","2020-12-13 17:38:51.1190",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,43361,"Customer",1997,1
194,"2020-12-13 17:27:36.1690","2020-12-13 17:30:50.4550",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,42277,"Subscriber",1981,1
1783,"2020-12-13 17:28:23.3780","2020-12-13 17:58:07.3580",3187,"Warren St",40.7211236,-74.03805095,3195,"Sip Ave",40.73089709786179,-74.06391263008118,40093,"Customer",1969,0
396,"2020-12-13 17:32:34.9210","2020-12-13 17:39:11.2830",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3267,"Morris Canal",40.7124188237569,-74.03852552175522,45774,"Subscriber",1976,1
843,"2020-12-13 17:32:59.0020","2020-12-13 17:47:02.8790",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3210,"Pershing Field",40.742677141,-74.051788633,40318,"Subscriber",1962,1
1273,"2020-12-13 17:33:53.0310","2020-12-13 17:55:06.2760",3199,"Newport Pkwy",40.7287448,-74.0321082,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,40207,"Subscriber",1959,1
1784,"2020-12-13 17:34:02.8130","2020-12-13 18:03:47.3550",3638,"Washington St",40.7242941,-74.0354826,3206,"Hilltop",40.7311689,-74.0575736,35285,"Customer",1989,1
549,"2020-12-13 17:34:11.3550","2020-12-13 17:43:20.8950",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3211,"Newark Ave",40.72152515,-74.046304543,42590,"Customer",1969,0
321,"2020-12-13 17:35:52.2830","2020-12-13 17:41:14.1020",3214,"Essex Light Rail",40.7127742,-74.0364857,3214,"Essex Light Rail",40.7127742,-74.0364857,46290,"Subscriber",1977,1
1692,"2020-12-13 17:36:04.2330","2020-12-13 18:04:17.0740",3638,"Washington St",40.7242941,-74.0354826,3206,"Hilltop",40.7311689,-74.0575736,42346,"Customer",1992,2
782,"2020-12-13 17:36:04.4680","2020-12-13 17:49:06.8510",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3206,"Hilltop",40.7311689,-74.0575736,42473,"Subscriber",1984,1
619,"2020-12-13 17:37:41.7200","2020-12-13 17:48:01.2640",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3199,"Newport Pkwy",40.7287448,-74.0321082,47108,"Customer",1969,0
1248,"2020-12-13 17:39:17.5170","2020-12-13 18:00:05.8660",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,45774,"Subscriber",1976,1
458,"2020-12-13 17:43:08.5670","2020-12-13 17:50:47.0100",3211,"Newark Ave",40.72152515,-74.046304543,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,42439,"Subscriber",1982,1
127,"2020-12-13 17:45:17.8970","2020-12-13 17:47:25.1790",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3185,"City Hall",40.7177325,-74.043845,42575,"Subscriber",1983,1
597,"2020-12-13 17:47:25.4420","2020-12-13 17:57:22.9500",3214,"Essex Light Rail",40.7127742,-74.0364857,3202,"Newport PATH",40.7272235,-74.0337589,44370,"Subscriber",1990,1
346,"2020-12-13 17:50:58.7000","2020-12-13 17:56:45.3880",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,44342,"Customer",1995,2
321,"2020-12-13 17:51:32.1980","2020-12-13 17:56:53.3560",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,45343,"Subscriber",1989,2
213,"2020-12-13 17:52:38.2790","2020-12-13 17:56:11.6110",3199,"Newport Pkwy",40.7287448,-74.0321082,3638,"Washington St",40.7242941,-74.0354826,46537,"Subscriber",1992,2
396,"2020-12-13 17:54:27.9110","2020-12-13 18:01:04.1080",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,39442,"Subscriber",1994,1
203,"2020-12-13 17:57:42.9140","2020-12-13 18:01:06.2280",3206,"Hilltop",40.7311689,-74.0575736,3195,"Sip Ave",40.73089709786179,-74.06391263008118,43693,"Subscriber",1991,1
1923,"2020-12-13 17:59:07.6720","2020-12-13 18:31:11.4950",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,20796,"Customer",1995,2
4272,"2020-12-13 18:00:19.3290","2020-12-13 19:11:31.8390",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,514,"12 Ave & W 40 St",40.76087502,-74.00277668,45774,"Subscriber",1976,1
521,"2020-12-13 18:00:39.8490","2020-12-13 18:09:21.0420",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,44703,"Subscriber",1990,2
244,"2020-12-13 18:04:37.6700","2020-12-13 18:08:42.0260",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,27479,"Subscriber",1991,1
745,"2020-12-13 18:09:14.8280","2020-12-13 18:21:40.7890",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,27705,"Customer",1969,0
608,"2020-12-13 18:10:52.6550","2020-12-13 18:21:01.3390",3210,"Pershing Field",40.742677141,-74.051788633,3210,"Pershing Field",40.742677141,-74.051788633,40318,"Subscriber",1991,1
284,"2020-12-13 18:12:34.5480","2020-12-13 18:17:18.7240",3214,"Essex Light Rail",40.7127742,-74.0364857,3185,"City Hall",40.7177325,-74.043845,42596,"Subscriber",1974,1
1264,"2020-12-13 18:16:39.1320","2020-12-13 18:37:43.1870",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3202,"Newport PATH",40.7272235,-74.0337589,45358,"Subscriber",1989,2
1239,"2020-12-13 18:17:27.0450","2020-12-13 18:38:06.2800",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,47188,"Subscriber",1992,1
1236,"2020-12-13 18:17:31.7400","2020-12-13 18:38:08.3170",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,40637,"Customer",1969,0
68,"2020-12-13 18:17:41.3610","2020-12-13 18:18:49.6350",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,40756,"Subscriber",1985,1
1650,"2020-12-13 18:17:41.8570","2020-12-13 18:45:11.9730",3202,"Newport PATH",40.7272235,-74.0337589,3202,"Newport PATH",40.7272235,-74.0337589,31244,"Customer",1969,0
629,"2020-12-13 18:18:03.2790","2020-12-13 18:28:33.1420",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,42339,"Subscriber",1989,1
224,"2020-12-13 18:18:18.7040","2020-12-13 18:22:02.7460",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44376,"Subscriber",1990,1
1598,"2020-12-13 18:18:30.8010","2020-12-13 18:45:09.7920",3202,"Newport PATH",40.7272235,-74.0337589,3202,"Newport PATH",40.7272235,-74.0337589,44576,"Customer",1969,0
1235,"2020-12-13 18:18:42.0590","2020-12-13 18:39:17.0710",3638,"Washington St",40.7242941,-74.0354826,3212,"Christ Hospital",40.734785818,-74.050443636,33808,"Subscriber",1991,1
1197,"2020-12-13 18:20:51.5380","2020-12-13 18:40:48.8410",3199,"Newport Pkwy",40.7287448,-74.0321082,3638,"Washington St",40.7242941,-74.0354826,25492,"Subscriber",1989,1
412,"2020-12-13 18:21:25.5590","2020-12-13 18:28:17.8550",3206,"Hilltop",40.7311689,-74.0575736,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,35285,"Subscriber",1989,1
435,"2020-12-13 18:23:08.1550","2020-12-13 18:30:23.8820",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3681,"Grand St",40.71517767732029,-74.03768330812454,42465,"Subscriber",1985,2
428,"2020-12-13 18:23:14.0230","2020-12-13 18:30:22.7220",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3681,"Grand St",40.71517767732029,-74.03768330812454,42838,"Subscriber",1986,1
136,"2020-12-13 18:24:29.0500","2020-12-13 18:26:45.1410",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42335,"Subscriber",1989,1
857,"2020-12-13 18:27:08.3760","2020-12-13 18:41:26.3200",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42586,"Subscriber",1964,1
331,"2020-12-13 18:27:29.8800","2020-12-13 18:33:01.5760",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,38449,"Subscriber",2000,1
323,"2020-12-13 18:27:41.3430","2020-12-13 18:33:05.1010",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42209,"Subscriber",1968,2
417,"2020-12-13 18:30:26.2060","2020-12-13 18:37:23.2420",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,40756,"Subscriber",1990,2
301,"2020-12-13 18:31:59.2920","2020-12-13 18:37:01.2390",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,47255,"Subscriber",1967,1
131,"2020-12-13 18:36:15.7690","2020-12-13 18:38:27.1340",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,42538,"Customer",1969,0
106,"2020-12-13 18:37:38.0750","2020-12-13 18:39:24.5730",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,47255,"Subscriber",1967,1
135,"2020-12-13 18:41:10.1560","2020-12-13 18:43:25.2390",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,40053,"Subscriber",1985,1
773,"2020-12-13 18:41:45.0360","2020-12-13 18:54:38.4400",3212,"Christ Hospital",40.734785818,-74.050443636,3202,"Newport PATH",40.7272235,-74.0337589,42159,"Subscriber",1993,1
360,"2020-12-13 18:42:37.3290","2020-12-13 18:48:38.1160",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3185,"City Hall",40.7177325,-74.043845,17450,"Subscriber",1981,1
2020,"2020-12-13 18:44:45.4000","2020-12-13 19:18:25.6020",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,43928,"Customer",1974,1
696,"2020-12-13 18:44:56.7460","2020-12-13 18:56:33.3290",3184,"Paulus Hook",40.7141454,-74.0335519,3187,"Warren St",40.7211236,-74.03805095,43235,"Subscriber",1988,1
643,"2020-12-13 18:46:18.6810","2020-12-13 18:57:02.5870",3185,"City Hall",40.7177325,-74.043845,3192,"Liberty Light Rail",40.7112423,-74.0557013,48922,"Subscriber",1981,1
271,"2020-12-13 18:50:09.0670","2020-12-13 18:54:40.9110",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42825,"Subscriber",1993,1
364,"2020-12-13 18:50:38.9730","2020-12-13 18:56:43.3420",3185,"City Hall",40.7177325,-74.043845,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42596,"Subscriber",1981,1
1789,"2020-12-13 18:55:44.1230","2020-12-13 19:25:33.4830",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,40858,"Customer",1969,0
1813,"2020-12-13 18:55:44.3410","2020-12-13 19:25:57.3670",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,45647,"Customer",1969,0
1759,"2020-12-13 18:56:09.9380","2020-12-13 19:25:29.3080",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,14536,"Customer",1969,0
263,"2020-12-13 18:58:22.6580","2020-12-13 19:02:46.2300",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,48929,"Subscriber",1994,1
750,"2020-12-13 19:00:17.3150","2020-12-13 19:12:47.7060",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,27705,"Customer",1969,0
595,"2020-12-13 19:01:56.4280","2020-12-13 19:11:51.5700",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3199,"Newport Pkwy",40.7287448,-74.0321082,44042,"Subscriber",1986,1
220,"2020-12-13 19:04:56.7130","2020-12-13 19:08:37.1660",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,33911,"Subscriber",1967,2
1739,"2020-12-13 19:07:12.4290","2020-12-13 19:36:11.8600",3212,"Christ Hospital",40.734785818,-74.050443636,3194,"McGinley Square",40.7253399253558,-74.06762212514877,26703,"Customer",1990,1
645,"2020-12-13 19:11:17.4590","2020-12-13 19:22:03.1340",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,44703,"Subscriber",1990,2
180,"2020-12-13 19:14:08.1050","2020-12-13 19:17:08.3570",3213,"Van Vorst Park",40.71848892,-74.047726625,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,44492,"Subscriber",1967,2
268,"2020-12-13 19:15:17.9680","2020-12-13 19:19:46.0400",3481,"York St",40.71649,-74.04105,3213,"Van Vorst Park",40.71848892,-74.047726625,46532,"Subscriber",1979,1
401,"2020-12-13 19:18:50.8120","2020-12-13 19:25:32.3170",3681,"Grand St",40.71517767732029,-74.03768330812454,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,46395,"Subscriber",1981,1
256,"2020-12-13 19:19:28.0150","2020-12-13 19:23:44.5980",3202,"Newport PATH",40.7272235,-74.0337589,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,44380,"Subscriber",1987,1
521,"2020-12-13 19:20:20.5470","2020-12-13 19:29:02.1000",3192,"Liberty Light Rail",40.7112423,-74.0557013,3483,"Montgomery St",40.71942,-74.05099,44364,"Subscriber",1958,1
461,"2020-12-13 19:22:53.3530","2020-12-13 19:30:34.7040",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3199,"Newport Pkwy",40.7287448,-74.0321082,42209,"Subscriber",1992,1
1185,"2020-12-13 19:27:04.4860","2020-12-13 19:46:49.7990",3202,"Newport PATH",40.7272235,-74.0337589,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45256,"Subscriber",1993,1
267,"2020-12-13 19:27:37.1980","2020-12-13 19:32:04.9040",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,33352,"Subscriber",1984,2
758,"2020-12-13 19:33:20.1570","2020-12-13 19:45:58.9290",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,46527,"Subscriber",1987,2
770,"2020-12-13 19:33:58.2110","2020-12-13 19:46:48.9650",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3681,"Grand St",40.71517767732029,-74.03768330812454,44703,"Subscriber",1986,1
2033,"2020-12-13 19:34:24.5880","2020-12-13 20:08:17.5940",3638,"Washington St",40.7242941,-74.0354826,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,41696,"Subscriber",1970,1
110,"2020-12-13 19:35:46.4000","2020-12-13 19:37:36.8990",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3639,"Harborside",40.7192517,-74.034234,46529,"Subscriber",1993,1
617,"2020-12-13 19:38:42.1330","2020-12-13 19:48:59.4450",3202,"Newport PATH",40.7272235,-74.0337589,3184,"Paulus Hook",40.7141454,-74.0335519,44370,"Subscriber",1990,1
211,"2020-12-13 19:53:59.0590","2020-12-13 19:57:30.5680",3639,"Harborside",40.7192517,-74.034234,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,42178,"Subscriber",1992,1
854,"2020-12-13 19:55:35.5590","2020-12-13 20:09:50.2110",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,44911,"Subscriber",1990,1
565,"2020-12-13 19:58:37.4700","2020-12-13 20:08:02.7110",3199,"Newport Pkwy",40.7287448,-74.0321082,3639,"Harborside",40.7192517,-74.034234,44212,"Subscriber",1976,2
397,"2020-12-13 20:01:57.2410","2020-12-13 20:08:35.2400",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3214,"Essex Light Rail",40.7127742,-74.0364857,40517,"Subscriber",1974,1
318,"2020-12-13 20:03:44.1400","2020-12-13 20:09:02.7100",3639,"Harborside",40.7192517,-74.034234,3639,"Harborside",40.7192517,-74.034234,45652,"Subscriber",1990,1
1101,"2020-12-13 20:05:53.5260","2020-12-13 20:24:14.5550",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,28610,"Customer",1990,1
1010,"2020-12-13 20:07:36.5490","2020-12-13 20:24:26.5990",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,47188,"Customer",1969,0
533,"2020-12-13 20:11:22.9300","2020-12-13 20:20:16.2530",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73089709786179,-74.06391263008118,33361,"Subscriber",1963,1
531,"2020-12-13 20:11:28.8130","2020-12-13 20:20:20.4980",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3638,"Washington St",40.7242941,-74.0354826,42364,"Customer",1969,0
543,"2020-12-13 20:11:33.4970","2020-12-13 20:20:37.0530",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3638,"Washington St",40.7242941,-74.0354826,40637,"Customer",1969,0
599,"2020-12-13 20:16:13.5810","2020-12-13 20:26:13.5520",3210,"Pershing Field",40.742677141,-74.051788633,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,44415,"Subscriber",1962,1
127,"2020-12-13 20:19:27.1820","2020-12-13 20:21:34.8330",3209,"Brunswick St",40.7241765,-74.0506564,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,27277,"Subscriber",1991,2
276,"2020-12-13 20:25:14.4020","2020-12-13 20:29:50.6090",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3638,"Washington St",40.7242941,-74.0354826,38449,"Subscriber",1961,1
172,"2020-12-13 20:26:31.8860","2020-12-13 20:29:24.7320",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3209,"Brunswick St",40.7241765,-74.0506564,44682,"Subscriber",1991,2
1620,"2020-12-13 20:30:13.8190","2020-12-13 20:57:13.8680",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,42130,"Subscriber",1984,2
350,"2020-12-13 20:34:49.8070","2020-12-13 20:40:40.7760",3481,"York St",40.71649,-74.04105,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,42376,"Subscriber",1984,1
776,"2020-12-13 20:42:24.6410","2020-12-13 20:55:21.2410",3214,"Essex Light Rail",40.7127742,-74.0364857,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,34154,"Subscriber",1981,2
399,"2020-12-13 20:51:01.1610","2020-12-13 20:57:40.4110",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3184,"Paulus Hook",40.7141454,-74.0335519,42308,"Subscriber",1971,1
385,"2020-12-13 20:59:36.0290","2020-12-13 21:06:01.3710",3640,"Journal Square",40.73367,-74.0625,3207,"Oakland Ave",40.7376037,-74.0524783,41002,"Subscriber",1984,1
479,"2020-12-13 21:02:52.8830","2020-12-13 21:10:52.7070",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,44937,"Subscriber",1986,1
291,"2020-12-13 21:04:12.3080","2020-12-13 21:09:03.5530",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,40176,"Customer",1969,0
379,"2020-12-13 21:04:58.1160","2020-12-13 21:11:17.5140",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,44241,"Customer",1969,0
601,"2020-12-13 21:11:34.4120","2020-12-13 21:21:35.9060",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42528,"Subscriber",1990,1
45585,"2020-12-13 21:18:38.8180","2020-12-14 09:58:24.7090",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,39442,"Customer",1969,0
5349,"2020-12-13 21:18:54.6410","2020-12-13 22:48:04.5750",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,35358,"Customer",1990,1
485,"2020-12-13 21:19:44.5830","2020-12-13 21:27:50.5280",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3199,"Newport Pkwy",40.7287448,-74.0321082,30053,"Subscriber",1991,2
2352,"2020-12-13 21:20:07.2480","2020-12-13 21:59:19.7310",3639,"Harborside",40.7192517,-74.034234,3639,"Harborside",40.7192517,-74.034234,44342,"Subscriber",1990,1
437,"2020-12-13 21:20:19.0720","2020-12-13 21:27:36.1320",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3199,"Newport Pkwy",40.7287448,-74.0321082,44742,"Customer",1969,0
344,"2020-12-13 21:24:37.3850","2020-12-13 21:30:21.6640",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,29072,"Subscriber",1981,2
894,"2020-12-13 21:25:09.4450","2020-12-13 21:40:03.8100",3210,"Pershing Field",40.742677141,-74.051788633,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,40318,"Customer",1969,0
648,"2020-12-13 21:30:52.7900","2020-12-13 21:41:40.9830",3199,"Newport Pkwy",40.7287448,-74.0321082,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,41400,"Customer",1969,0
1429,"2020-12-13 21:34:22.4220","2020-12-13 21:58:11.7470",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,42759,"Customer",1969,0
1427,"2020-12-13 21:34:30.1310","2020-12-13 21:58:17.9950",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,44747,"Customer",1969,0
686,"2020-12-13 21:35:02.5580","2020-12-13 21:46:28.9490",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,42176,"Subscriber",1996,2
111,"2020-12-13 21:43:28.3970","2020-12-13 21:45:19.4480",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,33677,"Subscriber",1990,1
323,"2020-12-13 21:46:25.2400","2020-12-13 21:51:48.3650",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,45343,"Subscriber",1993,2
4564,"2020-12-13 21:57:05.4000","2020-12-13 23:13:10.2130",3213,"Van Vorst Park",40.71848892,-74.047726625,3213,"Van Vorst Park",40.71848892,-74.047726625,42116,"Subscriber",1988,0
544,"2020-12-13 22:00:26.8430","2020-12-13 22:09:31.8270",3185,"City Hall",40.7177325,-74.043845,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,42160,"Subscriber",1991,1
174,"2020-12-13 22:08:12.4430","2020-12-13 22:11:06.5490",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,45354,"Subscriber",1996,1
