date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2018-04-20,forZe,EPG,Train,19,16,1,2,9,6,6,9,3696,2322189,73,52,2,0,1
2018-04-20,forZe,EPG,Inferno,19,16,1,1,5,10,10,5,3696,2322189,73,52,2,0,1
2018-04-20,GoodJob,FlipSid3,Cobblestone,10,16,2,1,8,7,2,9,3696,2322199,90,99,0,2,2
2018-04-20,GoodJob,FlipSid3,Overpass,13,16,2,1,8,7,5,9,3696,2322199,90,99,0,2,2
2018-04-20,Gambit,Liquid,Overpass,12,16,2,2,6,7,6,9,3491,2322017,17,7,2,1,1
2018-04-20,Bpro,XPC,Train,16,11,1,2,9,3,7,8,3713,2322195,55,97,2,1,1
2018-04-20,Gambit,Liquid,Train,16,14,1,1,9,6,7,8,3491,2322017,17,7,2,1,1
2018-04-20,Enyoy,Property,Mirage,16,5,1,2,6,0,10,5,3681,2322198,66,72,2,1,1
2018-04-20,pro100,Space Jam,Mirage,3,16,2,2,0,4,3,12,3696,2322188,47,134,0,2,2
2018-04-20,pro100,Space Jam,Cobblestone,13,16,2,2,6,8,7,8,3696,2322188,47,134,0,2,2
2018-04-20,Vega Squadron,HOLLYWOOD,Train,6,16,2,2,1,6,5,10,3696,2322194,36,127,0,2,2
2018-04-20,Vega Squadron,HOLLYWOOD,Mirage,10,16,2,2,4,7,6,9,3696,2322194,36,127,0,2,2
2018-04-20,EPG,GameAgents,Cobblestone,10,16,2,2,1,10,9,6,3599,2322154,52,59,0,2,2
2018-04-20,Enyoy,Property,Cobblestone,9,16,2,1,8,7,1,9,3681,2322198,66,72,2,1,1
2018-04-19,eUnited,Dignitas,Mirage,16,12,1,1,10,5,6,7,3697,2322152,44,107,2,0,1
2018-04-19,mousesports,NiP,Nuke,16,9,1,2,8,2,8,7,3491,2322006,2,10,1,2,2
2018-04-19,mousesports,NiP,Overpass,10,16,2,1,5,10,5,6,3491,2322006,2,10,1,2,2
2018-04-19,mousesports,NiP,Train,11,16,2,1,7,8,4,8,3491,2322006,2,10,1,2,2
2018-04-19,FaZe,Cloud9,Overpass,13,16,2,1,6,9,7,7,3491,2322005,1,4,0,2,2
2018-04-19,FaZe,Cloud9,Mirage,14,16,2,1,6,9,8,7,3491,2322005,1,4,0,2,2
2018-04-19,Rogue,TeamOne,Train,16,12,1,1,10,5,6,7,3697,2322168,35,30,2,0,1
2018-04-19,eUnited,Dignitas,Overpass,16,10,1,2,10,1,6,9,3697,2322152,44,107,2,0,1
2018-04-19,INTZ,C4,Mirage,3,16,2,1,2,13,1,3,3674,2322166,275,246,0,2,2
2018-04-19,INTZ,C4,Overpass,10,16,2,2,9,2,1,14,3674,2322166,275,246,0,2,2
2018-04-19,Rogue,TeamOne,Overpass,16,4,1,1,12,3,4,1,3697,2322168,35,30,2,0,1
2018-04-19,fnatic,Natus Vincere,Cobblestone,16,11,1,1,7,8,9,3,3491,2322007,3,6,1,2,2
2018-04-19,fnatic,Natus Vincere,Overpass,14,16,2,1,8,7,6,9,3491,2322007,3,6,1,2,2
2018-04-19,fnatic,Natus Vincere,Inferno,7,16,2,2,2,6,5,10,3491,2322007,3,6,1,2,2
2018-04-19,AVANGAR,x6tence,Mirage,16,1,1,1,14,1,2,0,3694,2322170,39,206,16,1,1
2018-04-19,Liquid,Astralis,Cache,3,16,2,2,1,3,2,13,3491,2322008,7,5,1,2,2
2018-04-19,AVANGAR,eXtatus,Mirage,16,7,1,2,7,1,9,6,3676,2322132,39,49,16,7,1
2018-04-19,Singularity,Izako Boars,Mirage,22,19,1,1,11,4,4,11,3694,2322106,43,146,22,19,1
2018-04-19,eXtatus,Windigo,Overpass,19,16,1,2,3,12,12,3,3695,2322171,49,24,1,2,2
2018-04-19,eXtatus,Windigo,Cobblestone,2,16,2,1,2,13,0,3,3695,2322171,49,24,1,2,2
2018-04-19,eXtatus,Windigo,Mirage,11,16,2,2,3,9,8,7,3695,2322171,49,24,1,2,2
2018-04-19,Liquid,Astralis,Mirage,16,14,1,1,8,7,8,7,3491,2322008,7,5,1,2,2
2018-04-19,Liquid,Astralis,Overpass,3,16,2,1,3,12,0,4,3491,2322008,7,5,1,2,2
2018-04-19,AVANGAR,EURONICS,Cache,9,16,2,2,2,8,7,8,3676,2322134,39,50,9,16,2
2018-04-19,k0pfsache,Epsilon,Train,6,16,2,1,5,10,1,6,3607,2322125,294,53,0,2,2
2018-04-19,k0pfsache,Epsilon,Cobblestone,4,16,2,2,0,5,4,11,3607,2322125,294,53,0,2,2
2018-04-19,EURONICS,fnatic Academy,Train,11,16,2,1,10,5,1,11,3676,2322133,50,93,11,16,2
2018-04-19,Spirit,EPG,Cobblestone,16,14,1,2,8,7,8,7,3607,2322124,28,52,2,0,1
2018-04-19,Spirit,EPG,Nuke,16,7,1,2,8,0,8,7,3607,2322124,28,52,2,0,1
2018-04-18,Natus Vincere,Renegades,Inferno,16,4,1,2,5,0,11,4,3491,2321999,6,15,16,4,1
2018-04-18,fnatic,TYLOO,Inferno,16,4,1,2,5,0,11,4,3491,2321997,3,25,16,4,1
2018-04-18,Cloud9,G2,Mirage,22,20,1,2,10,5,5,10,3491,2321995,4,9,22,20,1
2018-04-18,Sprout,eXtatus,Overpass,10,16,2,2,4,7,6,9,3695,2322150,48,49,0,2,2
2018-04-18,Liquid,Gambit,Cobblestone,16,7,1,1,9,6,7,1,3491,2321998,7,17,16,7,1
2018-04-18,Astralis,Space Soldiers,Inferno,16,2,1,1,13,2,3,0,3491,2322000,5,12,16,2,1
2018-04-18,mousesports,Valiance,Mirage,16,13,1,2,3,11,13,2,3491,2321994,2,32,16,13,1
2018-04-18,SK,NiP,Train,13,16,2,1,8,7,5,9,3491,2321996,8,10,13,16,2
2018-04-18,Rogue,Dignitas,Mirage,28,26,1,1,7,8,8,7,3697,2322137,35,107,2,0,1
2018-04-18,Ground Zero,Chiefs,Cache,16,12,1,2,9,4,7,8,3492,2322158,219,89,16,12,1
2018-04-18,FaZe,Envy,Cache,16,1,1,1,14,1,2,0,3491,2321993,1,29,16,1,1
2018-04-18,Chiefs,Ground Zero,Cobblestone,16,3,1,1,12,3,4,0,3492,2322157,89,219,16,3,1
2018-04-18,Bravado,FeelsUnderAgeMan,Cache,2,16,2,1,2,13,0,3,3569,2321991,68,104,2,1,1
2018-04-18,Bravado,FeelsUnderAgeMan,Inferno,16,14,1,2,9,6,7,8,3569,2321991,68,104,2,1,1
2018-04-18,Bravado,FeelsUnderAgeMan,Mirage,16,14,1,2,5,10,11,4,3569,2321991,68,104,2,1,1
2018-04-18,Rogue,Dignitas,Inferno,16,11,1,1,8,7,8,4,3697,2322137,35,107,2,0,1
2018-04-18,ex-Tempo Storm,INTZ,Inferno,12,16,2,1,4,11,8,5,3674,2322159,173,275,12,16,2
2018-04-18,Sprout,eXtatus,Train,18,22,2,1,9,6,6,9,3695,2322150,48,49,0,2,2
2018-04-18,Envy,G2,Cache,16,7,1,1,12,3,4,4,3491,2322001,29,9,16,7,1
2018-04-18,Valiance,SK,Mirage,4,16,2,2,2,3,2,13,3491,2322002,32,8,4,16,2
2018-04-18,Quantum Bellator Fire,ALTERNATE aTTaX,Inferno,16,10,1,2,5,6,11,4,3676,2322130,22,37,16,10,1
2018-04-18,HEY,Space Jam,Mirage,9,16,2,1,5,10,4,6,3681,2322096,124,134,1,2,2
2018-04-18,HEY,Space Jam,Cobblestone,16,8,1,2,8,1,8,7,3681,2322096,124,134,1,2,2
2018-04-18,HEY,Space Jam,Overpass,5,16,2,2,3,3,2,13,3681,2322096,124,134,1,2,2
2018-04-18,Kinguin,Singularity,Train,16,4,1,2,5,0,11,4,3695,2322153,41,43,2,1,1
2018-04-18,Kinguin,Singularity,Overpass,10,16,2,1,9,6,1,10,3695,2322153,41,43,2,1,1
2018-04-18,Kinguin,Singularity,Mirage,16,10,1,2,7,4,9,6,3695,2322153,41,43,2,1,1
2018-04-18,Royal Bandits,attackiereN,Cobblestone,16,11,1,2,10,2,6,9,3631,2322126,139,95,2,0,1
2018-04-18,Royal Bandits,attackiereN,Train,16,11,1,1,6,9,10,2,3631,2322126,139,95,2,0,1
2018-04-18,TYLOO,Renegades,Mirage,12,16,2,1,8,7,4,9,3491,2322003,25,15,12,16,2
2018-04-18,Sinister5,Energy,Cobblestone,2,16,2,2,1,2,1,14,3573,2322113,224,207,0,2,2
2018-04-18,Gambit,Space Soldiers,Train,16,7,1,1,14,1,2,6,3491,2322004,17,12,16,7,1
2018-04-18,Sinister5,Energy,Cache,7,16,2,2,1,7,6,9,3573,2322113,224,207,0,2,2
2018-04-18,Property,SJ,Mirage,19,16,1,1,6,9,9,6,3681,2322095,72,96,2,0,1
2018-04-18,Property,SJ,Cobblestone,16,11,1,2,7,5,9,6,3681,2322095,72,96,2,0,1
2018-04-18,LDLC,Singularity,Inferno,17,19,2,2,8,7,7,8,3676,2322129,45,43,17,19,2
2018-04-18,LDLC,Quantum Bellator Fire,Inferno,11,16,2,1,6,9,5,7,3676,2322131,45,22,11,16,2
2018-04-18,Nemiga,Nexus,Cobblestone,16,11,1,1,7,8,9,3,3643,2322145,78,57,2,0,1
2018-04-18,Nemiga,Nexus,Inferno,22,20,1,2,6,9,9,6,3643,2322145,78,57,2,0,1
2018-04-17,Legacy,ORDER,Inferno,6,16,2,1,4,11,2,5,3590,2321963,132,42,0,2,2
2018-04-17,Red Reserve,Kinguin,Cache,3,16,2,2,1,3,2,13,3695,2322147,46,41,0,2,2
2018-04-17,GODSENT,PRIDE,Cache,16,6,1,1,9,6,7,0,3672,2322146,19,69,2,0,1
2018-04-17,GODSENT,PRIDE,Mirage,16,3,1,2,4,0,12,3,3672,2322146,19,69,2,0,1
2018-04-17,AGO,ALTERNATE aTTaX,Inferno,16,10,1,1,12,3,4,7,3672,2322114,21,37,2,1,1
2018-04-17,AGO,ALTERNATE aTTaX,Overpass,10,16,2,2,8,3,2,13,3672,2322114,21,37,2,1,1
2018-04-17,AGO,ALTERNATE aTTaX,Train,19,16,1,1,9,6,6,9,3672,2322114,21,37,2,1,1
2018-04-17,Legacy,ORDER,Mirage,11,16,2,2,6,6,5,10,3590,2321963,132,42,0,2,2
2018-04-17,Chiefs,Grayhound,Cobblestone,6,16,2,2,0,7,6,9,3590,2321962,89,40,0,2,2
2018-04-17,Chiefs,Grayhound,Mirage,2,16,2,1,2,13,0,3,3590,2321962,89,40,0,2,2
2018-04-17,Wild,Yeah,Mirage,15,15,2,1,9,6,6,9,3651,2321972,230,125,15,15,2
2018-04-17,Vikings,Fam143,Mirage,3,16,2,2,0,4,3,12,3569,2321992,138,114,0,2,2
2018-04-17,Vikings,Fam143,Cache,8,16,2,1,6,9,2,7,3569,2321992,138,114,0,2,2
2018-04-17,Yeah,Wild,Cache,14,16,2,2,8,7,6,9,3651,2321971,125,230,14,16,2
2018-04-17,TeamOne,eUnited,Cache,16,5,1,1,13,2,3,3,3697,2322138,30,44,2,0,1
2018-04-17,TeamOne,eUnited,Train,16,6,1,1,11,4,5,2,3697,2322138,30,44,2,0,1
2018-04-17,EPG,Windigo,Train,11,16,2,1,7,8,4,8,3599,2322142,52,24,0,2,2
2018-04-17,Red Reserve,Kinguin,Cobblestone,2,16,2,1,1,14,1,2,3695,2322147,46,41,0,2,2
2018-04-17,C4,FURIA,Train,4,16,2,2,2,3,2,13,3651,2321970,246,140,4,16,2
2018-04-17,EPG,Windigo,Mirage,13,16,2,2,5,9,8,7,3599,2322142,52,24,0,2,2
2018-04-17,EURONICS,Epsilon,Overpass,16,14,1,2,7,8,9,6,3570,2322112,50,53,2,0,1
2018-04-17,LDLC,EURONICS,Nuke,22,18,1,2,12,3,3,12,3694,2322109,45,50,22,18,1
2018-04-17,Windigo,AGO,Inferno,14,16,2,2,4,11,10,5,3695,2322148,24,21,1,2,2
2018-04-17,Windigo,AGO,Train,16,13,1,1,5,10,11,3,3695,2322148,24,21,1,2,2
2018-04-17,Windigo,AGO,Cobblestone,15,19,2,1,7,8,8,7,3695,2322148,24,21,1,2,2
2018-04-17,Ha MaSSe,Quantum Bellator Fire,Mirage,9,16,2,2,1,9,8,7,3607,2322141,278,22,0,2,2
2018-04-17,Ha MaSSe,Quantum Bellator Fire,Train,5,16,2,2,0,6,5,10,3607,2322141,278,22,0,2,2
2018-04-17,Enyoy,Epiphany Bolt,Mirage,16,13,1,1,7,8,9,5,3681,2322094,66,177,2,0,1
2018-04-17,EURONICS,Epsilon,Cobblestone,16,7,1,2,5,3,11,4,3570,2322112,50,53,2,0,1
2018-04-17,Enyoy,Epiphany Bolt,Cache,16,0,1,2,1,0,15,0,3681,2322094,66,177,2,0,1
2018-04-17,fnatic Academy,GameAgents,Inferno,19,15,1,2,4,11,11,4,3694,2322110,93,59,19,15,1
2018-04-17,Singularity,GODSENT,Inferno,1,16,2,1,1,14,0,2,3695,2322149,43,19,0,2,2
2018-04-17,Kinguin,eXtatus,Overpass,16,14,1,1,8,7,8,7,3585,2322104,41,49,2,0,1
2018-04-17,Kinguin,eXtatus,Cobblestone,16,6,1,2,5,2,11,4,3585,2322104,41,49,2,0,1
2018-04-17,Tricked,Playing Ducks,Cache,16,11,1,2,5,7,11,4,3607,2322122,58,270,2,0,1
2018-04-17,Tricked,Playing Ducks,Mirage,16,4,1,1,12,3,4,1,3607,2322122,58,270,2,0,1
2018-04-17,Valiance,HAVU,Inferno,16,12,1,1,6,9,10,3,3570,2322111,32,64,2,0,1
2018-04-17,Singularity,GODSENT,Overpass,12,16,2,2,3,10,9,6,3695,2322149,43,19,0,2,2
2018-04-17,Valiance,HAVU,Train,16,9,1,2,9,1,7,8,3570,2322111,32,64,2,0,1
2018-04-16,Nexus,Vexed,Cobblestone,16,10,1,1,10,5,6,5,3694,2322105,53,80,16,10,1
2018-04-16,Quantum Bellator Fire,Enyoy,Cache,16,6,1,1,10,5,6,1,3672,2321925,20,73,2,0,1
2018-04-16,Quantum Bellator Fire,Enyoy,Cobblestone,22,19,1,2,8,7,7,8,3672,2321925,20,73,2,0,1
2018-04-16,GameAgents,Imperial,Train,7,16,2,1,7,8,0,8,3599,2321977,52,19,0,2,2
2018-04-16,Kinguin,Enyoy,Cache,6,16,2,2,5,2,1,14,3672,2322027,40,73,1,2,2
2018-04-16,Kinguin,Enyoy,Cobblestone,16,9,1,2,7,3,9,6,3672,2322027,40,73,1,2,2
2018-04-16,Kinguin,Enyoy,Train,14,16,2,1,9,6,5,10,3672,2322027,40,73,1,2,2
2018-04-16,Corvidae,Legacy,Inferno,16,14,1,2,10,5,6,9,3590,2321960,127,145,1,2,2
2018-04-16,Tainted Minds,ORDER,Train,10,16,2,2,3,8,7,8,3590,2321961,66,41,0,2,2
2018-04-16,Tainted Minds,ORDER,Inferno,6,16,2,2,0,7,6,9,3590,2321961,66,41,0,2,2
2018-04-16,Corvidae,Legacy,Train,12,16,2,1,3,12,9,4,3590,2321960,127,145,1,2,2
2018-04-16,Corvidae,Legacy,Cache,2,16,2,1,2,13,0,3,3590,2321960,127,145,1,2,2
2018-04-16,Yeah,Wild,Overpass,16,6,1,2,5,2,11,4,3673,2322046,155,248,2,0,1
2018-04-16,Yeah,Wild,Inferno,16,9,1,2,6,4,10,5,3673,2322046,155,248,2,0,1
2018-04-16,W7M,Furious,Cobblestone,5,16,2,1,5,10,0,6,3626,2321860,272,225,5,16,2
2018-04-16,Furious,W7M,Cache,8,16,2,2,3,6,5,10,3626,2321750,225,272,8,16,2
2018-04-16,Windigo,Sprout,Train,16,7,1,1,12,3,4,4,3695,2322117,25,34,2,0,1
2018-04-16,GameAgents,Imperial,Inferno,2,16,2,2,0,3,2,13,3599,2321977,52,19,0,2,2
2018-04-16,DreamEaters,Nemiga,Train,16,8,1,2,4,5,12,3,3681,2322093,165,77,2,1,1
2018-04-16,AGO,eXtatus,Cobblestone,16,10,1,1,7,8,9,2,3695,2322118,21,49,2,1,1
2018-04-16,DreamEaters,Nemiga,Mirage,16,12,1,1,11,4,5,8,3681,2322093,165,77,2,1,1
2018-04-16,FURIA,C4,Cobblestone,16,3,1,1,12,3,4,0,3651,2321969,140,246,16,3,1
2018-04-16,GODSENT,Kinguin,Train,16,14,1,1,9,6,7,8,3695,2322120,19,41,2,0,1
2018-04-16,GODSENT,Kinguin,Overpass,16,10,1,2,7,4,9,6,3695,2322120,19,41,2,0,1
2018-04-16,fnatic Academy,EURONICS,Nuke,10,16,2,1,9,6,1,10,3678,2322108,93,50,0,2,2
2018-04-16,fnatic Academy,EURONICS,Inferno,9,16,2,2,6,4,3,12,3678,2322108,93,50,0,2,2
2018-04-16,AGO,eXtatus,Inferno,16,8,1,2,6,3,10,5,3695,2322118,21,49,2,1,1
2018-04-16,AGO,eXtatus,Overpass,11,16,2,2,6,6,5,10,3695,2322118,21,49,2,1,1
2018-04-16,Windigo,Sprout,Mirage,16,5,1,2,5,1,11,4,3695,2322117,25,34,2,0,1
2018-04-16,Nexus,Berzerk,Cobblestone,6,16,2,1,3,12,3,4,3631,2322029,57,98,2,1,1
2018-04-16,Bpro,EURONICS,Overpass,14,16,2,1,12,3,2,13,3678,2322107,60,55,1,2,2
2018-04-16,Nexus,Berzerk,Cache,16,6,1,1,11,4,5,2,3631,2322029,57,98,2,1,1
2018-04-16,Singularity,Red Reserve,Overpass,16,12,1,2,7,6,9,6,3695,2322136,47,46,2,0,1
2018-04-16,Singularity,Red Reserve,Inferno,16,9,1,2,5,5,11,4,3695,2322136,47,46,2,0,1
2018-04-16,DreamEaters,Nemiga,Inferno,10,16,2,2,5,6,5,10,3681,2322093,165,77,2,1,1
2018-04-16,Bpro,EURONICS,Cache,12,16,2,2,3,10,9,6,3678,2322107,60,55,1,2,2
2018-04-16,Bpro,EURONICS,Inferno,19,15,1,2,6,9,9,6,3678,2322107,60,55,1,2,2
2018-04-16,Nexus,Berzerk,Mirage,16,9,1,2,7,3,9,6,3631,2322029,57,98,2,1,1
2018-04-15,ORDER,Chiefs,Cobblestone,14,16,2,1,7,8,7,8,3590,2321958,41,99,0,2,2
2018-04-15,GODSENT,Singularity,Inferno,9,16,2,1,4,11,5,5,3685,2322075,22,47,2,1,1
2018-04-15,ex-Tempo Storm,Sharks,Train,16,13,1,1,8,7,8,6,3626,2321746,191,164,16,13,1
2018-04-15,Complexity,Rogue,Mirage,16,3,1,2,4,0,12,3,3671,2322055,48,38,2,1,1
2018-04-15,Complexity,Rogue,Train,16,7,1,1,12,3,4,4,3671,2322055,48,38,2,1,1
2018-04-15,Complexity,Rogue,Cobblestone,5,16,2,2,2,4,3,12,3671,2322055,48,38,2,1,1
2018-04-15,Sharks,ex-Tempo Storm,Cobblestone,16,14,1,1,6,9,10,5,3626,2321856,164,191,16,14,1
2018-04-15,ORDER,Chiefs,Train,10,16,2,2,6,5,4,11,3590,2321958,41,99,0,2,2
2018-04-15,Fragsters,Sprout,Cache,16,3,1,1,12,3,4,0,3685,2322074,23,34,2,1,1
2018-04-15,TYLOO,5POWER,Inferno,16,7,1,2,5,3,11,4,3655,2321981,24,107,3,0,1
2018-04-15,TYLOO,5POWER,Default,16,5,1,1,12,3,4,2,3655,2321981,24,107,3,0,1
2018-04-15,Grayhound,Legacy,Mirage,16,3,1,1,12,3,4,0,3590,2321959,39,145,2,0,1
2018-04-15,Grayhound,Legacy,Overpass,16,12,1,2,4,9,12,3,3590,2321959,39,145,2,0,1
2018-04-15,Fragsters,Sprout,Inferno,16,12,1,1,7,8,9,4,3685,2322074,23,34,2,1,1
2018-04-15,Fragsters,Sprout,Mirage,6,16,2,1,5,10,1,6,3685,2322074,23,34,2,1,1
2018-04-15,AGO,EURONICS,Train,25,21,1,2,8,7,7,8,3685,2322076,21,55,2,0,1
2018-04-15,AGO,EURONICS,Overpass,22,19,1,2,8,7,7,8,3685,2322076,21,55,2,0,1
2018-04-15,GODSENT,Singularity,Mirage,16,11,1,1,8,7,8,4,3685,2322075,22,47,2,1,1
2018-04-15,GODSENT,Singularity,Overpass,16,7,1,1,8,7,8,0,3685,2322075,22,47,2,1,1
2018-04-15,AGO,GODSENT,Cache,12,16,2,2,6,7,6,9,3685,2322077,21,22,0,2,2
2018-04-15,Wild,Sharks,Train,3,16,2,2,0,4,3,12,3626,2321857,248,164,3,16,2
2018-04-15,ex-Tempo Storm,Yeah,Inferno,14,16,2,1,7,8,7,8,3626,2321859,191,155,14,16,2
2018-04-15,MVP PK,GOSU,Cobblestone,16,4,1,1,11,4,5,0,3693,2322097,27,157,2,0,1
2018-04-15,MVP PK,GOSU,Inferno,16,5,1,2,5,1,11,4,3693,2322097,27,157,2,0,1
2018-04-15,Epsilon,Vexed,Train,16,11,1,1,8,7,8,4,3660,2322072,59,129,3,0,1
2018-04-15,Epsilon,Vexed,Mirage,16,6,1,2,6,1,10,5,3660,2322072,59,129,3,0,1
2018-04-15,Epsilon,Vexed,Inferno,16,9,1,1,10,5,6,4,3660,2322072,59,129,3,0,1
2018-04-15,Red Reserve,Enyoy,Mirage,16,11,1,2,6,6,10,5,3672,2321924,46,73,2,0,1
2018-04-15,Red Reserve,Enyoy,Inferno,16,13,1,1,11,4,5,9,3672,2321924,46,73,2,0,1
2018-04-15,AGO,GODSENT,Inferno,9,16,2,1,5,10,4,6,3685,2322077,21,22,0,2,2
2018-04-15,Sharks,Wild,Cobblestone,16,4,1,2,4,1,12,3,3626,2321747,164,248,16,4,1
2018-04-15,Fragsters,Imperial,Train,16,11,1,1,8,7,8,4,3685,2322078,23,19,2,1,1
2018-04-15,Fragsters,Imperial,Inferno,19,22,2,1,7,8,8,7,3685,2322078,23,19,2,1,1
2018-04-15,Fragsters,Imperial,Mirage,16,10,1,1,10,5,6,5,3685,2322078,23,19,2,1,1
2018-04-15,FURIA,Isurus,Mirage,13,16,2,2,5,9,8,7,3626,2321748,141,83,13,16,2
2018-04-15,Rogue,Etherian,Mirage,16,13,1,2,5,9,11,4,3686,2322088,38,299,2,0,1
2018-04-15,F1-racecar-PEEK,Rogue,Cobblestone,7,16,2,2,2,6,5,10,3686,2322128,118,38,0,2,2
2018-04-15,F1-racecar-PEEK,Rogue,Inferno,2,16,2,1,2,13,0,3,3686,2322128,118,38,0,2,2
2018-04-15,Yeah,ex-Tempo Storm,Train,13,16,2,1,5,10,8,6,3626,2321749,155,191,13,16,2
2018-04-15,GODSENT,Fragsters,Inferno,12,16,2,1,7,8,5,8,3685,2322079,22,23,0,2,2
2018-04-15,GODSENT,Fragsters,Mirage,13,16,2,1,11,4,2,12,3685,2322079,22,23,0,2,2
2018-04-15,eUnited,TeamOne,Mirage,16,10,1,2,7,4,9,6,3686,2322086,44,29,2,0,1
2018-04-15,Rogue,Etherian,Cobblestone,19,17,1,1,10,5,5,10,3686,2322088,38,299,2,0,1
2018-04-15,Isurus,FURIA,Inferno,9,16,2,2,3,7,6,9,3626,2321858,83,141,9,16,2
2018-04-15,Splyce,F1-racecar-PEEK,Cache,10,16,2,1,7,8,3,8,3686,2322087,79,118,0,2,2
2018-04-15,Splyce,F1-racecar-PEEK,Train,14,16,2,1,4,11,10,5,3686,2322087,79,118,0,2,2
2018-04-15,eUnited,TeamOne,Train,16,0,1,1,15,0,1,0,3686,2322086,44,29,2,0,1
2018-04-14,Taboo,Corvidae,Mirage,6,16,2,2,2,5,4,11,3590,2321956,188,127,1,2,2
2018-04-14,TYLOO,Eclipse,Mirage,16,6,1,2,7,0,9,6,3655,2321978,24,114,2,0,1
2018-04-14,TYLOO,Eclipse,Overpass,19,17,1,2,5,10,10,5,3655,2321978,24,114,2,0,1
2018-04-14,ROAR,5POWER,Inferno,7,16,2,2,1,7,6,9,3655,2321979,182,107,7,16,2
2018-04-14,TRIDENT,Tainted Minds,Inferno,10,16,2,1,4,11,6,5,3590,2321957,193,66,0,2,2
2018-04-14,TRIDENT,Tainted Minds,Cache,4,16,2,2,3,2,1,14,3590,2321957,193,66,0,2,2
2018-04-14,Paris Gaming School,Bpro,Inferno,4,16,2,2,1,4,3,12,3678,2322057,78,60,4,16,2
2018-04-14,Eclipse,5POWER,Cobblestone,14,16,2,1,9,6,5,10,3655,2321980,114,107,14,16,2
2018-04-14,Paris Gaming School,GoodJob,Overpass,5,16,2,2,3,3,2,13,3678,2321937,78,76,5,16,2
2018-04-14,Great Danes,Bpro,Inferno,16,8,1,1,11,4,5,4,3678,2321938,70,60,16,8,1
2018-04-14,BIG,Envy,Cache,16,11,1,1,6,9,10,2,3670,2322010,30,33,2,0,1
2018-04-14,BIG,Envy,Cobblestone,16,8,1,2,9,0,7,8,3670,2322010,30,33,2,0,1
2018-04-14,Taboo,Corvidae,Cobblestone,17,19,2,1,7,8,8,7,3590,2321956,188,127,1,2,2
2018-04-14,Taboo,Corvidae,Overpass,16,8,1,1,12,3,4,5,3590,2321956,188,127,1,2,2
2018-04-14,Andes,Wild,Overpass,8,16,2,1,7,8,1,8,3673,2322026,275,248,8,16,2
2018-04-14,Bravado,Renegades,Inferno,16,11,1,2,8,4,8,7,3671,2322052,97,15,2,0,1
2018-04-14,Bravado,Renegades,Mirage,19,17,1,1,10,5,5,10,3671,2322052,97,15,2,0,1
2018-04-14,Sharks,Virtue,Mirage,7,16,2,1,6,9,1,7,3673,2322051,164,263,1,2,2
2018-04-14,Sharks,Virtue,Overpass,16,6,1,2,6,1,10,5,3673,2322051,164,263,1,2,2
2018-04-14,Sharks,Virtue,Train,8,16,2,1,7,8,1,8,3673,2322051,164,263,1,2,2
2018-04-14,NRG,Complexity,Cache,8,16,2,2,3,6,5,10,3671,2322050,18,48,0,2,2
2018-04-14,NRG,Complexity,Mirage,10,16,2,2,6,5,4,11,3671,2322050,18,48,0,2,2
2018-04-14,Renegades,Rogue,Overpass,14,16,2,1,7,8,7,8,3671,2321987,15,38,1,2,2
2018-04-14,Renegades,Rogue,Mirage,16,12,1,2,8,5,8,7,3671,2321987,15,38,1,2,2
2018-04-14,Renegades,Rogue,Train,12,16,2,2,8,5,4,11,3671,2321987,15,38,1,2,2
2018-04-14,C4,Sharks,Train,3,16,2,2,0,4,3,12,3673,2322047,232,164,3,16,2
2018-04-14,Yeah,DETONA,Mirage,16,14,1,1,7,8,9,6,3673,2322025,155,215,16,14,1
2018-04-14,North,ALTERNATE aTTaX,Cobblestone,16,12,1,2,7,6,9,6,3670,2322011,11,50,1,2,2
2018-04-14,North,ALTERNATE aTTaX,Cache,15,19,2,2,4,11,11,4,3670,2322011,11,50,1,2,2
2018-04-14,BIG,ALTERNATE aTTaX,Inferno,16,1,1,1,15,0,1,1,3670,2322012,30,50,2,0,1
2018-04-14,North,ALTERNATE aTTaX,Mirage,7,16,2,1,6,9,1,7,3670,2322011,11,50,1,2,2
2018-04-14,Without Warning,Singularity,Overpass,13,16,2,1,8,7,5,9,3683,2322070,203,47,13,16,2
2018-04-14,Isurus,W7M,Nuke,16,14,1,2,14,1,2,13,3626,2321855,83,272,16,14,1
2018-04-14,Etherian,Torqued,Inferno,16,11,1,1,7,8,9,3,3684,2322082,299,31,16,11,1
2018-04-14,Swole Patrol,F1-racecar-PEEK,Overpass,14,16,2,1,10,5,4,11,3684,2322081,51,118,14,16,2
2018-04-14,TeamOne,Gorilla Gang,Mirage,16,11,1,2,11,1,5,10,3684,2322083,29,100,16,11,1
2018-04-14,W7M,Isurus,Cobblestone,7,16,2,1,7,8,0,8,3626,2321745,272,83,7,16,2
2018-04-14,Rogue,Torqued,Overpass,11,16,2,2,4,8,7,8,3671,2322053,38,31,0,2,2
2018-04-14,Rogue,Torqued,Cache,4,16,2,2,0,5,4,11,3671,2322053,38,31,0,2,2
2018-04-14,Complexity,Bravado,Cache,16,9,1,2,5,5,11,4,3671,2322054,48,97,2,0,1
